RSI
44.403931028121534
40.64142530803916
45.81012824349329
56.253258684551255
43.246644638896804
50.71448295357136
70.94107066247095
43.72637025386871
51.5836172621656
41.612433705535736
49.571564298219975
50.90338836454562
49.56196209940167
38.32738809839174
46.37897115300553
40.14278805369024
47.23615982169195
51.222881040268256
60.63268368055294
38.77755721031062
47.23467648784947
62.6667670744361
52.85341753432873
43.04159024351808
66.32755255769366
55.103678329543996
50.45879674370614
33.45010468268544
40.135354895119505
53.21628923390173
43.37667460141722
54.249791319658236
66.15756344341408
58.02460199289883
38.644878304806596
43.39689101922476
66.73380009677139
50.35241172623177
33.521246455002704
47.27867571658773
68.87302331584486
52.60753375726522
51.25914442554068
59.738067244624204
45.919012877059
45.00580679708197
40.71959807296878
57.759419457996785
54.15608836805488
54.54385541409961
56.573215312712776
66.18204372529036
50.64706250169457
48.59005208491977
63.63306709538605
76.1468276164871
45.41693611740678
45.4546203464951
43.755907032205386
58.36388841831381
57.45891179903616
47.512747017685975
45.500195166234136
40.38160804126453
41.8235254190785
42.56791137538253
43.94053587230429
54.07943017375045
52.39366719857554
27.27784853772962
51.556176298285216
46.377788698968914
53.119225329382594
48.97228999504585
43.15523530811871
54.201216558217745
58.96893141336537
44.49563941193506
68.4584760464392
58.40005930584018
43.690871571642
56.06580708641709
50.362590121228166
48.31422042558381
41.204334208506154
62.87136984847964
61.60181759109263
51.89592835304311
56.78231316643287
46.9650825836014
73.9469282042764
40.859912836333244
49.64261278157795
42.44268423953429
32.415444679710085
37.024998465620676
49.41281435994917
53.31522154132584
45.546965425141615
54.99935458887313
55.890658008608305
60.56151616194136
41.59858308291929
55.80202724033222
50.578447981639684
63.66619771555215
74.4344313491593
52.727601583425866
50.19981028589168
46.82434608407422
69.40597989685453
52.99086242476279
52.04413176212079
41.31340014209115
54.16031289897071
46.993428782467205
71.70695143319752
47.938108967415026
37.27287190367231
46.13076336963218
61.168680468499126
39.07124949217151
52.2642425296004
44.1857940562263
54.55135713554624
36.48540421292512
64.4422386419069
55.62839957783314
58.03904160247488
50.405869919922516
45.95732626218408
39.208927774904886
52.19124868714362
53.08682725992476
35.4338657513957
32.06782227529133
54.271387302983996
58.99711929579128
47.44049339432412
51.510572275863034
45.44816125462919
35.12707224205168
45.19540153589246
52.994766721774276
48.637514259538015
47.308306607352044
55.731092129892026
30.262188233457078
54.52397384093592
49.217163420509266
45.9518693051293
65.21049380537
47.21669436184646
